transaction_id,customer_id,customer_name,timestamp,amount_kes,transaction_type,channel
TXN1955,CUST008,Josephine Onyango,2026-06-21 09:31:00,41000,Deposit,Branch
TXN1944,CUST005,Sarah Otieno,2026-06-21 09:39:00,27500,Deposit,Mobile
TXN2066,CUST071,James Hassan,2026-06-21 09:50:00,9800,Deposit,ATM
TXN2056,CUST063,Peter Mwangi,2026-06-21 09:52:00,1800,Transfer,ATM
TXN2018,CUST045,Rebecca Gathoni,2026-06-21 09:53:00,5400,Deposit,Agent
TXN1939,CUST003,Fatuma Wafula,2026-06-21 10:06:00,5400,Withdrawal,Mobile
TXN1971,CUST022,Rebecca Mwangi,2026-06-21 10:18:00,500,Transfer,Agent
TXN2023,CUST047,Dennis Kilonzo,2026-06-21 10:19:00,18300,Deposit,Branch
TXN2078,CUST078,Caroline Kilonzo,2026-06-21 10:19:00,750,Withdrawal,Branch
TXN2037,CUST055,Dennis Wanjiru,2026-06-21 10:31:00,27500,Transfer,Agent
TXN1956,CUST014,David Gathoni,2026-06-21 10:33:00,12000,Deposit,ATM
TXN2005,CUST039,Charles Njoki,2026-06-21 10:33:00,4200,Transfer,Agent
TXN1965,CUST017,Grace Wafula,2026-06-21 10:34:00,11200,Deposit,Mobile
TXN2067,CUST072,Joyce Kariuki,2026-06-21 10:38:00,34500,Withdrawal,Branch
TXN2043,CUST057,Ruth Kilonzo,2026-06-21 10:43:00,9800,Withdrawal,ATM
TXN1994,CUST033,Diana Kariuki,2026-06-21 10:48:00,12000,Deposit,Branch
TXN2074,CUST076,Amina Hassan,2026-06-21 10:48:00,750,Transfer,ATM
TXN2026,CUST049,Susan Njoki,2026-06-21 10:52:00,500,Withdrawal,Agent
TXN2017,CUST045,Rebecca Gathoni,2026-06-21 10:54:00,1200,Deposit,ATM
TXN1980,CUST026,Rebecca Njoki,2026-06-21 11:25:00,15600,Transfer,Branch
TXN2029,CUST050,Peter Wambui,2026-06-21 11:26:00,3400,Withdrawal,Branch
TXN2063,CUST070,Samuel Njoki,2026-06-21 11:26:00,22000,Deposit,Agent
TXN1988,CUST029,Rose Wafula,2026-06-21 11:41:00,1800,Transfer,Branch
TXN1986,CUST029,Rose Wafula,2026-06-21 11:42:00,750,Withdrawal,Mobile
TXN2035,CUST054,Paul Chebet,2026-06-21 11:48:00,4200,Withdrawal,ATM
TXN1995,CUST034,James Kariuki,2026-06-21 11:55:00,500,Withdrawal,Mobile
TXN2032,CUST051,Daniel Njoki,2026-06-21 11:56:00,41000,Transfer,Branch
TXN2052,CUST061,Ann Chebet,2026-06-21 12:11:00,22000,Transfer,Mobile
TXN1974,CUST023,Lucy Gathoni,2026-06-21 12:16:00,500,Withdrawal,Branch
TXN1954,CUST008,Josephine Onyango,2026-06-21 12:17:00,8900,Deposit,Agent
TXN1990,CUST030,Josephine Nyambura,2026-06-21 12:23:00,34500,Transfer,Branch
TXN2001,CUST038,Eric Kiptoo,2026-06-21 12:28:00,22000,Withdrawal,Agent
TXN2021,CUST047,Dennis Kilonzo,2026-06-21 12:32:00,22000,Transfer,Branch
TXN2041,CUST057,Ruth Kilonzo,2026-06-21 12:33:00,750,Transfer,Mobile
TXN2044,CUST058,John Njeri,2026-06-21 12:43:00,4200,Deposit,Agent
TXN2055,CUST063,Peter Mwangi,2026-06-21 12:49:00,8900,Transfer,Agent
TXN1966,CUST018,Mercy Kiptoo,2026-06-21 12:50:00,1800,Transfer,Branch
TXN1991,CUST031,Susan Gathoni,2026-06-21 12:50:00,750,Deposit,Agent
TXN1982,CUST027,Anthony Otieno,2026-06-21 12:53:00,5400,Withdrawal,ATM
TXN1962,CUST016,David Kariuki,2026-06-21 13:06:00,4200,Deposit,Branch
TXN2068,CUST073,Amina Njeri,2026-06-21 13:18:00,500,Withdrawal,Agent
TXN2053,CUST062,Beatrice Njeri,2026-06-21 13:23:00,2300,Transfer,Agent
TXN2000,CUST036,Diana Omondi,2026-06-21 13:28:00,1200,Withdrawal,Branch
TXN1967,CUST021,Anthony Kiptoo,2026-06-21 13:40:00,9800,Deposit,Mobile
TXN1972,CUST022,Rebecca Mwangi,2026-06-21 13:45:00,2300,Withdrawal,ATM
TXN1940,CUST003,Fatuma Wafula,2026-06-21 14:03:00,12000,Withdrawal,Branch
TXN2010,CUST042,Faith Hassan,2026-06-21 14:16:00,4200,Transfer,Mobile
TXN2027,CUST050,Peter Wambui,2026-06-21 14:30:00,34500,Transfer,ATM
TXN2079,CUST080,Mercy Omondi,2026-06-21 14:49:00,9800,Transfer,Agent
TXN2002,CUST038,Eric Kiptoo,2026-06-21 15:03:00,1800,Transfer,Branch
TXN1968,CUST021,Anthony Kiptoo,2026-06-21 15:07:00,18300,Withdrawal,Branch
TXN1978,CUST026,Rebecca Njoki,2026-06-21 15:07:00,22000,Transfer,Agent
TXN2046,CUST058,John Njeri,2026-06-21 15:26:00,12000,Withdrawal,Branch
TXN2058,CUST065,Rebecca Wambui,2026-06-21 15:26:00,34500,Deposit,Mobile
TXN2075,CUST076,Amina Hassan,2026-06-21 15:34:00,9800,Transfer,Mobile
TXN1947,CUST005,Sarah Otieno,2026-06-21 15:35:00,34500,Withdrawal,Mobile
TXN2038,CUST055,Dennis Wanjiru,2026-06-21 15:35:00,5400,Deposit,Mobile
TXN1992,CUST032,Susan Odhiambo,2026-06-21 15:42:00,2300,Withdrawal,Branch
TXN1970,CUST022,Rebecca Mwangi,2026-06-21 15:44:00,1800,Transfer,Branch
TXN1998,CUST036,Diana Omondi,2026-06-21 15:45:00,22000,Withdrawal,ATM
TXN1949,CUST006,Francis Achieng,2026-06-21 15:47:00,5400,Withdrawal,Branch
TXN1945,CUST005,Sarah Otieno,2026-06-21 15:50:00,12000,Withdrawal,Mobile
TXN1976,CUST023,Lucy Gathoni,2026-06-21 16:04:00,12000,Deposit,Mobile
TXN2070,CUST073,Amina Njeri,2026-06-21 16:09:00,5400,Transfer,ATM
TXN2019,CUST045,Rebecca Gathoni,2026-06-21 16:12:00,1800,Deposit,Mobile
TXN1948,CUST006,Francis Achieng,2026-06-21 16:18:00,18300,Deposit,Mobile
TXN1960,CUST015,Sarah Chebet,2026-06-21 16:18:00,18300,Deposit,Branch
TXN2030,CUST050,Peter Wambui,2026-06-21 16:20:00,1200,Withdrawal,Branch
TXN2050,CUST060,Paul Hassan,2026-06-21 16:26:00,1800,Deposit,ATM
TXN2051,CUST061,Ann Chebet,2026-06-21 16:34:00,11200,Deposit,ATM
TXN1957,CUST014,David Gathoni,2026-06-21 16:36:00,5400,Transfer,Mobile
TXN2022,CUST047,Dennis Kilonzo,2026-06-21 16:57:00,5400,Withdrawal,ATM
TXN2039,CUST055,Dennis Wanjiru,2026-06-21 16:57:00,750,Transfer,ATM
TXN1973,CUST023,Lucy Gathoni,2026-06-21 17:10:00,8900,Deposit,Branch
TXN2054,CUST063,Peter Mwangi,2026-06-21 17:13:00,6700,Transfer,Branch
TXN1975,CUST023,Lucy Gathoni,2026-06-21 17:16:00,41000,Withdrawal,Mobile
TXN2008,CUST041,Victor Mwangi,2026-06-21 17:20:00,2300,Withdrawal,Agent
TXN1984,CUST028,Nancy Achieng,2026-06-21 17:21:00,750,Transfer,Mobile
TXN1996,CUST034,James Kariuki,2026-06-21 17:24:00,11200,Withdrawal,Agent
TXN2013,CUST043,Rose Onyango,2026-06-21 17:38:00,3400,Transfer,Agent
TXN2011,CUST042,Faith Hassan,2026-06-21 17:41:00,27500,Withdrawal,ATM
TXN1959,CUST014,David Gathoni,2026-06-21 17:43:00,3400,Deposit,Mobile
TXN2025,CUST048,Rose Gathoni,2026-06-21 17:45:00,500,Transfer,Agent
TXN2077,CUST077,Victor Wafula,2026-06-21 17:45:00,18300,Transfer,Branch
TXN2012,CUST042,Faith Hassan,2026-06-21 17:47:00,1200,Transfer,Branch
TXN2009,CUST041,Victor Mwangi,2026-06-21 17:50:00,11200,Withdrawal,Mobile
TXN2003,CUST039,Charles Njoki,2026-06-21 18:13:00,41000,Transfer,ATM
TXN2060,CUST065,Rebecca Wambui,2026-06-21 18:15:00,500,Withdrawal,Branch
TXN1951,CUST006,Francis Achieng,2026-06-21 18:41:00,5400,Transfer,ATM
TXN2047,CUST059,David Achieng,2026-06-21 18:45:00,11200,Deposit,ATM
TXN2042,CUST057,Ruth Kilonzo,2026-06-21 18:47:00,1200,Transfer,ATM
TXN1981,CUST027,Anthony Otieno,2026-06-21 18:56:00,2300,Deposit,Agent
TXN2069,CUST073,Amina Njeri,2026-06-21 19:04:00,22000,Withdrawal,Mobile
TXN1943,CUST004,Lucy Odhiambo,2026-06-21 19:06:00,2300,Withdrawal,Branch
TXN2045,CUST058,John Njeri,2026-06-21 19:14:00,15600,Withdrawal,Branch
TXN1961,CUST016,David Kariuki,2026-06-21 19:19:00,11200,Withdrawal,Agent
TXN2048,CUST059,David Achieng,2026-06-21 19:23:00,3400,Withdrawal,Branch
TXN1993,CUST033,Diana Kariuki,2026-06-21 19:24:00,500,Withdrawal,Branch
TXN1979,CUST026,Rebecca Njoki,2026-06-21 19:28:00,4200,Withdrawal,Agent
TXN1963,CUST017,Grace Wafula,2026-06-21 19:39:00,9800,Deposit,Branch
TXN1941,CUST003,Fatuma Wafula,2026-06-21 19:43:00,1200,Transfer,ATM
TXN2007,CUST041,Victor Mwangi,2026-06-21 19:46:00,3400,Withdrawal,ATM
TXN1938,CUST003,Fatuma Wafula,2026-06-21 19:47:00,6700,Transfer,Mobile
TXN2071,CUST074,Sarah Mwangi,2026-06-21 19:52:00,6700,Transfer,Mobile
TXN1937,CUST002,Beatrice Otieno,2026-06-21 19:56:00,6700,Withdrawal,ATM
TXN1946,CUST005,Sarah Otieno,2026-06-21 20:01:00,34500,Transfer,Mobile
TXN2034,CUST054,Paul Chebet,2026-06-21 20:06:00,500,Deposit,Mobile
TXN2033,CUST051,Daniel Njoki,2026-06-21 20:09:00,750,Transfer,ATM
TXN1985,CUST028,Nancy Achieng,2026-06-21 20:12:00,1800,Withdrawal,Branch
TXN1950,CUST006,Francis Achieng,2026-06-21 20:32:00,18300,Withdrawal,Mobile
TXN2057,CUST063,Peter Mwangi,2026-06-21 20:42:00,41000,Withdrawal,Branch
TXN2072,CUST074,Sarah Mwangi,2026-06-21 20:42:00,22000,Transfer,ATM
TXN2040,CUST056,Susan Odhiambo,2026-06-21 20:44:00,750,Transfer,Branch
TXN1983,CUST027,Anthony Otieno,2026-06-21 20:50:00,6700,Withdrawal,Branch
TXN2015,CUST043,Rose Onyango,2026-06-21 20:54:00,11200,Transfer,Branch
TXN2140,CUST029,Rose Wafula,2026-06-22 07:05:00,500,Deposit,Branch
TXN2102,CUST012,Anthony Kimani,2026-06-22 07:16:00,27500,Deposit,Branch
TXN2126,CUST024,Anthony Achieng,2026-06-22 07:29:00,41000,Transfer,ATM
TXN2204,CUST065,Rebecca Wambui,2026-06-22 07:38:00,34500,Transfer,Branch
TXN2127,CUST024,Anthony Achieng,2026-06-22 07:45:00,3400,Deposit,Mobile
TXN2170,CUST046,George Nyambura,2026-06-22 07:47:00,3400,Withdrawal,Agent
TXN2173,CUST050,Peter Wambui,2026-06-22 07:47:00,22000,Transfer,ATM
TXN2134,CUST026,Rebecca Njoki,2026-06-22 07:58:00,34500,Withdrawal,Agent
TXN2135,CUST026,Rebecca Njoki,2026-06-22 07:59:00,1200,Withdrawal,Mobile
TXN2176,CUST051,Daniel Njoki,2026-06-22 08:02:00,500,Deposit,Branch
TXN2203,CUST065,Rebecca Wambui,2026-06-22 08:02:00,3400,Transfer,Agent
TXN2109,CUST015,Sarah Chebet,2026-06-22 08:14:00,500,Transfer,ATM
TXN2129,CUST024,Anthony Achieng,2026-06-22 08:14:00,1200,Withdrawal,Agent
TXN2098,CUST009,Fatuma Kariuki,2026-06-22 08:16:00,12000,Deposit,Branch
TXN2081,CUST001,George Hassan,2026-06-22 08:18:00,1200,Deposit,Branch
TXN2166,CUST042,Faith Hassan,2026-06-22 08:21:00,750,Deposit,Agent
TXN2155,CUST037,Rose Nyambura,2026-06-22 08:25:00,2300,Deposit,ATM
TXN2220,CUST077,Victor Wafula,2026-06-22 08:35:00,22000,Transfer,Agent
TXN2196,CUST060,Paul Hassan,2026-06-22 08:37:00,3400,Withdrawal,ATM
TXN2197,CUST061,Ann Chebet,2026-06-22 08:38:00,15600,Deposit,Agent
TXN2119,CUST020,Kennedy Kimani,2026-06-22 08:39:00,1800,Deposit,Mobile
TXN2089,CUST006,Francis Achieng,2026-06-22 08:40:00,750,Withdrawal,Mobile
TXN2174,CUST051,Daniel Njoki,2026-06-22 08:40:00,4200,Transfer,Branch
TXN2198,CUST061,Ann Chebet,2026-06-22 08:46:00,18300,Transfer,Agent
TXN2101,CUST012,Anthony Kimani,2026-06-22 08:55:00,27500,Deposit,Branch
TXN2177,CUST053,Anthony Muthoni,2026-06-22 09:06:00,4200,Withdrawal,Agent
TXN2082,CUST001,George Hassan,2026-06-22 09:11:00,6700,Deposit,Mobile
TXN2096,CUST009,Fatuma Kariuki,2026-06-22 09:24:00,15600,Transfer,Agent
TXN2130,CUST025,Caroline Kimani,2026-06-22 09:24:00,1800,Deposit,Branch
TXN2194,CUST059,David Achieng,2026-06-22 09:27:00,1800,Transfer,ATM
TXN2128,CUST024,Anthony Achieng,2026-06-22 09:33:00,8900,Transfer,Agent
TXN2159,CUST039,Charles Njoki,2026-06-22 09:35:00,500,Transfer,Branch
TXN2138,CUST029,Rose Wafula,2026-06-22 09:38:00,750,Transfer,Agent
TXN2186,CUST057,Ruth Kilonzo,2026-06-22 09:44:00,500,Transfer,Mobile
TXN2148,CUST034,James Kariuki,2026-06-22 09:55:00,15600,Deposit,ATM
TXN2210,CUST073,Amina Njeri,2026-06-22 09:58:00,6700,Deposit,Branch
TXN2218,CUST077,Victor Wafula,2026-06-22 09:58:00,3400,Deposit,ATM
TXN2171,CUST047,Dennis Kilonzo,2026-06-22 10:03:00,15600,Deposit,Mobile
TXN2125,CUST023,Lucy Gathoni,2026-06-22 10:23:00,34500,Deposit,Mobile
TXN2139,CUST029,Rose Wafula,2026-06-22 10:26:00,5400,Transfer,ATM
TXN2120,CUST020,Kennedy Kimani,2026-06-22 10:55:00,18300,Transfer,ATM
TXN2175,CUST051,Daniel Njoki,2026-06-22 11:02:00,1800,Withdrawal,Branch
TXN2151,CUST036,Diana Omondi,2026-06-22 11:11:00,15600,Deposit,ATM
TXN2149,CUST034,James Kariuki,2026-06-22 11:19:00,4200,Transfer,Branch
TXN2164,CUST042,Faith Hassan,2026-06-22 11:23:00,27500,Withdrawal,Agent
TXN2086,CUST003,Fatuma Wafula,2026-06-22 11:51:00,27500,Withdrawal,ATM
TXN2168,CUST044,Grace Njoki,2026-06-22 11:57:00,9800,Deposit,ATM
TXN2190,CUST058,John Njeri,2026-06-22 11:57:00,5400,Transfer,Mobile
TXN2211,CUST074,Sarah Mwangi,2026-06-22 11:58:00,1200,Withdrawal,Branch
TXN2083,CUST002,Beatrice Otieno,2026-06-22 12:07:00,27500,Transfer,Agent
TXN2097,CUST009,Fatuma Kariuki,2026-06-22 12:07:00,6700,Deposit,Mobile
TXN2117,CUST019,Victor Hassan,2026-06-22 12:15:00,1800,Withdrawal,Mobile
TXN2131,CUST025,Caroline Kimani,2026-06-22 12:19:00,9800,Transfer,Branch
TXN2156,CUST037,Rose Nyambura,2026-06-22 12:22:00,12000,Transfer,Branch
TXN2179,CUST053,Anthony Muthoni,2026-06-22 12:25:00,15600,Deposit,ATM
TXN2147,CUST034,James Kariuki,2026-06-22 12:26:00,6700,Withdrawal,Branch
TXN2146,CUST033,Diana Kariuki,2026-06-22 12:29:00,4200,Transfer,Branch
TXN2158,CUST039,Charles Njoki,2026-06-22 12:32:00,12000,Deposit,Agent
TXN2080,CUST001,George Hassan,2026-06-22 12:33:00,8900,Withdrawal,Agent
TXN2163,CUST042,Faith Hassan,2026-06-22 12:51:00,22000,Deposit,ATM
TXN2208,CUST072,Joyce Kariuki,2026-06-22 12:53:00,4200,Withdrawal,Mobile
TXN2118,CUST019,Victor Hassan,2026-06-22 12:56:00,500,Withdrawal,Branch
TXN2221,CUST078,Caroline Kilonzo,2026-06-22 12:56:00,2300,Deposit,ATM
TXN2122,CUST021,Anthony Kiptoo,2026-06-22 12:57:00,11200,Transfer,Agent
TXN2092,CUST007,Grace Njoki,2026-06-22 13:33:00,1800,Withdrawal,ATM
TXN2133,CUST026,Rebecca Njoki,2026-06-22 13:53:00,34500,Withdrawal,Branch
TXN2214,CUST075,Kevin Kiptoo,2026-06-22 13:58:00,22000,Deposit,Mobile
TXN2180,CUST054,Paul Chebet,2026-06-22 14:01:00,4200,Withdrawal,Branch
TXN2150,CUST034,James Kariuki,2026-06-22 14:05:00,3400,Withdrawal,Agent
TXN2124,CUST022,Rebecca Mwangi,2026-06-22 14:28:00,15600,Withdrawal,Branch
TXN2153,CUST036,Diana Omondi,2026-06-22 14:33:00,5400,Deposit,Branch
TXN2132,CUST025,Caroline Kimani,2026-06-22 14:34:00,27500,Withdrawal,Branch
TXN2222,CUST080,Mercy Omondi,2026-06-22 14:37:00,8900,Deposit,ATM
TXN2207,CUST071,James Hassan,2026-06-22 14:38:00,22000,Transfer,Mobile
TXN2091,CUST006,Francis Achieng,2026-06-22 14:43:00,1200,Deposit,Mobile
TXN2216,CUST075,Kevin Kiptoo,2026-06-22 14:52:00,27500,Withdrawal,Agent
TXN2157,CUST037,Rose Nyambura,2026-06-22 14:55:00,41000,Transfer,Mobile
TXN2183,CUST056,Susan Odhiambo,2026-06-22 14:56:00,500,Transfer,Agent
TXN2219,CUST077,Victor Wafula,2026-06-22 14:59:00,750,Transfer,Agent
TXN2144,CUST032,Susan Odhiambo,2026-06-22 15:03:00,22000,Withdrawal,ATM
TXN2094,CUST008,Josephine Onyango,2026-06-22 15:06:00,1800,Deposit,Branch
TXN2185,CUST057,Ruth Kilonzo,2026-06-22 15:09:00,22000,Withdrawal,ATM
TXN2154,CUST036,Diana Omondi,2026-06-22 15:10:00,6700,Withdrawal,Agent
TXN2137,CUST027,Anthony Otieno,2026-06-22 15:13:00,3400,Withdrawal,ATM
TXN2141,CUST030,Josephine Nyambura,2026-06-22 15:16:00,6700,Transfer,Branch
TXN2084,CUST003,Fatuma Wafula,2026-06-22 15:19:00,1800,Withdrawal,Mobile
TXN2088,CUST004,Lucy Odhiambo,2026-06-22 15:28:00,9800,Transfer,Mobile
TXN2201,CUST064,Eric Chebet,2026-06-22 15:32:00,27500,Deposit,Agent
TXN2165,CUST042,Faith Hassan,2026-06-22 15:34:00,9800,Transfer,ATM
TXN2172,CUST049,Susan Njoki,2026-06-22 15:35:00,1800,Withdrawal,ATM
TXN2112,CUST016,David Kariuki,2026-06-22 15:41:00,9800,Deposit,ATM
TXN2217,CUST076,Amina Hassan,2026-06-22 15:43:00,2300,Transfer,Agent
TXN2182,CUST056,Susan Odhiambo,2026-06-22 15:50:00,41000,Withdrawal,ATM
TXN2136,CUST026,Rebecca Njoki,2026-06-22 15:54:00,5400,Transfer,ATM
TXN2106,CUST014,David Gathoni,2026-06-22 16:02:00,1200,Deposit,Branch
TXN2189,CUST058,John Njeri,2026-06-22 16:10:00,9800,Deposit,Branch
TXN2142,CUST031,Susan Gathoni,2026-06-22 16:11:00,5400,Transfer,Mobile
TXN2212,CUST074,Sarah Mwangi,2026-06-22 16:19:00,1800,Transfer,ATM
TXN2108,CUST015,Sarah Chebet,2026-06-22 16:22:00,12000,Deposit,Agent
TXN2085,CUST003,Fatuma Wafula,2026-06-22 16:24:00,15600,Deposit,Mobile
TXN2188,CUST057,Ruth Kilonzo,2026-06-22 16:24:00,15600,Deposit,ATM
TXN2195,CUST060,Paul Hassan,2026-06-22 16:32:00,15600,Transfer,Mobile
TXN2191,CUST058,John Njeri,2026-06-22 16:44:00,9800,Deposit,Agent
TXN2099,CUST010,Peter Wafula,2026-06-22 16:51:00,8900,Deposit,ATM
TXN2095,CUST009,Fatuma Kariuki,2026-06-22 16:53:00,15600,Withdrawal,Branch
TXN2213,CUST075,Kevin Kiptoo,2026-06-22 16:54:00,18300,Withdrawal,Mobile
TXN2123,CUST022,Rebecca Mwangi,2026-06-22 16:58:00,2300,Transfer,Mobile
TXN2162,CUST040,John Omondi,2026-06-22 17:11:00,8900,Withdrawal,Branch
TXN2209,CUST072,Joyce Kariuki,2026-06-22 17:11:00,27500,Deposit,Agent
TXN2104,CUST013,Joyce Gathoni,2026-06-22 17:12:00,15600,Withdrawal,Mobile
TXN2178,CUST053,Anthony Muthoni,2026-06-22 17:12:00,11200,Withdrawal,ATM
TXN2200,CUST064,Eric Chebet,2026-06-22 17:16:00,750,Deposit,Branch
TXN2160,CUST039,Charles Njoki,2026-06-22 17:23:00,12000,Deposit,Branch
TXN2184,CUST056,Susan Odhiambo,2026-06-22 17:25:00,27500,Withdrawal,Mobile
TXN2205,CUST066,Mercy Onyango,2026-06-22 17:54:00,12000,Withdrawal,Agent
TXN2202,CUST065,Rebecca Wambui,2026-06-22 17:55:00,9800,Deposit,ATM
TXN2093,CUST007,Grace Njoki,2026-06-22 18:06:00,1200,Withdrawal,Agent
TXN2111,CUST016,David Kariuki,2026-06-22 18:10:00,3400,Deposit,Agent
TXN2169,CUST045,Rebecca Gathoni,2026-06-22 18:24:00,500,Withdrawal,Branch
TXN2215,CUST075,Kevin Kiptoo,2026-06-22 18:24:00,6700,Transfer,ATM
TXN2143,CUST032,Susan Odhiambo,2026-06-22 18:38:00,5400,Deposit,ATM
TXN2100,CUST011,Josephine Otieno,2026-06-22 18:50:00,3400,Transfer,Branch
TXN2161,CUST040,John Omondi,2026-06-22 19:10:00,34500,Transfer,ATM
TXN2181,CUST055,Dennis Wanjiru,2026-06-22 19:22:00,1200,Deposit,Mobile
TXN2167,CUST044,Grace Njoki,2026-06-22 19:24:00,1800,Deposit,Mobile
TXN2116,CUST019,Victor Hassan,2026-06-22 19:29:00,5400,Transfer,Agent
TXN2121,CUST021,Anthony Kiptoo,2026-06-22 19:30:00,12000,Deposit,ATM
TXN2152,CUST036,Diana Omondi,2026-06-22 19:37:00,22000,Deposit,Agent
TXN2192,CUST058,John Njeri,2026-06-22 19:39:00,9800,Withdrawal,ATM
TXN2115,CUST018,Mercy Kiptoo,2026-06-22 19:55:00,34500,Deposit,Agent
TXN2110,CUST016,David Kariuki,2026-06-22 19:58:00,6700,Transfer,Mobile
TXN2145,CUST032,Susan Odhiambo,2026-06-22 20:05:00,1800,Transfer,ATM
TXN2114,CUST018,Mercy Kiptoo,2026-06-22 20:11:00,9800,Withdrawal,Mobile
TXN2105,CUST013,Joyce Gathoni,2026-06-22 20:14:00,41000,Deposit,Mobile
TXN2113,CUST016,David Kariuki,2026-06-22 20:19:00,3400,Withdrawal,Agent
TXN2107,CUST014,David Gathoni,2026-06-22 20:20:00,750,Deposit,Agent
TXN2087,CUST004,Lucy Odhiambo,2026-06-22 20:30:00,15600,Transfer,Agent
TXN2206,CUST066,Mercy Onyango,2026-06-22 20:32:00,1200,Deposit,ATM
TXN2103,CUST012,Anthony Kimani,2026-06-22 20:39:00,9800,Deposit,Branch
TXN2199,CUST064,Eric Chebet,2026-06-22 20:46:00,8900,Withdrawal,Mobile
TXN2187,CUST057,Ruth Kilonzo,2026-06-22 20:51:00,11200,Deposit,Branch
TXN2090,CUST006,Francis Achieng,2026-06-22 20:58:00,34500,Withdrawal,Mobile
TXN2193,CUST059,David Achieng,2026-06-22 20:59:00,1800,Deposit,Mobile
TXN2275,CUST032,Susan Odhiambo,2026-06-23 07:09:00,1200,Deposit,Mobile
TXN2300,CUST045,Rebecca Gathoni,2026-06-23 07:25:00,12000,Withdrawal,ATM
TXN2290,CUST039,Charles Njoki,2026-06-23 07:27:00,27500,Transfer,Agent
TXN2318,CUST052,David Kiptoo,2026-06-23 07:27:00,15600,Transfer,ATM
TXN2234,CUST006,Francis Achieng,2026-06-23 07:36:00,5400,Withdrawal,Branch
TXN2306,CUST048,Rose Gathoni,2026-06-23 07:36:00,9800,Transfer,Mobile
TXN2313,CUST051,Daniel Njoki,2026-06-23 07:42:00,12000,Deposit,Branch
TXN2293,CUST041,Victor Mwangi,2026-06-23 07:45:00,3400,Deposit,ATM
TXN2377,CUST078,Caroline Kilonzo,2026-06-23 07:53:00,41000,Withdrawal,Branch
TXN2297,CUST043,Rose Onyango,2026-06-23 07:54:00,4200,Withdrawal,ATM
TXN2372,CUST076,Amina Hassan,2026-06-23 07:56:00,41000,Withdrawal,ATM
TXN2263,CUST024,Anthony Achieng,2026-06-23 08:04:00,1200,Transfer,Branch
TXN2317,CUST052,David Kiptoo,2026-06-23 08:05:00,1800,Withdrawal,Agent
TXN2369,CUST075,Kevin Kiptoo,2026-06-23 08:11:00,41000,Withdrawal,Branch
TXN2258,CUST022,Rebecca Mwangi,2026-06-23 08:15:00,18300,Withdrawal,Branch
TXN2235,CUST008,Josephine Onyango,2026-06-23 08:17:00,41000,Transfer,Agent
TXN2316,CUST052,David Kiptoo,2026-06-23 08:19:00,18300,Withdrawal,Mobile
TXN2309,CUST049,Susan Njoki,2026-06-23 08:21:00,12000,Withdrawal,ATM
TXN2292,CUST041,Victor Mwangi,2026-06-23 08:23:00,5400,Deposit,ATM
TXN2267,CUST026,Rebecca Njoki,2026-06-23 08:30:00,15600,Withdrawal,Mobile
TXN2320,CUST053,Anthony Muthoni,2026-06-23 08:32:00,27500,Deposit,Mobile
TXN2260,CUST022,Rebecca Mwangi,2026-06-23 08:34:00,8900,Deposit,Agent
TXN2332,CUST060,Paul Hassan,2026-06-23 08:41:00,4200,Transfer,Branch
TXN2301,CUST047,Dennis Kilonzo,2026-06-23 08:48:00,9800,Deposit,Branch
TXN2274,CUST032,Susan Odhiambo,2026-06-23 08:51:00,12000,Withdrawal,Branch
TXN2237,CUST009,Fatuma Kariuki,2026-06-23 08:53:00,750,Transfer,Branch
TXN2242,CUST011,Josephine Otieno,2026-06-23 09:09:00,2300,Transfer,Mobile
TXN2357,CUST070,Samuel Njoki,2026-06-23 09:22:00,22000,Transfer,ATM
TXN2279,CUST034,James Kariuki,2026-06-23 09:23:00,11200,Transfer,Branch
TXN2325,CUST057,Ruth Kilonzo,2026-06-23 09:26:00,500,Deposit,Branch
TXN2367,CUST074,Sarah Mwangi,2026-06-23 09:26:00,4200,Transfer,Branch
TXN2358,CUST070,Samuel Njoki,2026-06-23 09:33:00,3400,Deposit,Branch
TXN2295,CUST042,Faith Hassan,2026-06-23 09:41:00,4200,Transfer,Branch
TXN2374,CUST078,Caroline Kilonzo,2026-06-23 09:41:00,11200,Deposit,Mobile
TXN2328,CUST058,John Njeri,2026-06-23 09:50:00,18300,Withdrawal,Agent
TXN2341,CUST063,Peter Mwangi,2026-06-23 09:57:00,27500,Withdrawal,Mobile
TXN2269,CUST029,Rose Wafula,2026-06-23 10:03:00,6700,Transfer,Agent
TXN2250,CUST014,David Gathoni,2026-06-23 10:04:00,750,Withdrawal,Agent
TXN2378,CUST079,Anthony Nyambura,2026-06-23 10:05:00,750,Deposit,Mobile
TXN2265,CUST025,Caroline Kimani,2026-06-23 10:06:00,22000,Transfer,ATM
TXN2344,CUST064,Eric Chebet,2026-06-23 10:20:00,9800,Transfer,Mobile
TXN2310,CUST049,Susan Njoki,2026-06-23 10:21:00,41000,Withdrawal,ATM
TXN2224,CUST001,George Hassan,2026-06-23 10:29:00,2300,Deposit,ATM
TXN2227,CUST002,Beatrice Otieno,2026-06-23 10:38:00,5400,Deposit,Agent
TXN2257,CUST021,Anthony Kiptoo,2026-06-23 10:42:00,5400,Deposit,Agent
TXN2283,CUST035,Peter Gathoni,2026-06-23 10:45:00,27500,Transfer,ATM
TXN2304,CUST048,Rose Gathoni,2026-06-23 10:45:00,6700,Withdrawal,ATM
